file_a,file_b,score,text_a,text_b,start_a,end_a,start_b,end_b,len_a,len_b
poc/D2672 copy.txt,corpus/D1410.txt,104.30000000000001,dngos po thams cad dang bral ba phung po dang khams dang skye mched dang / gzung ba dang 'dzin pa rnam par spangs pa/ /chos bdag med pa mnyam pa nyid kyis rang gi sems gzod ma nas ma skyes pa stong pa nyid kyi,"dngos po thams cad dang bral ba / /
phung po khams dang skye mched dang / /
gzung bya 'dzin pa po spangs pa / /
chos bdag med pa mnyam nyid pa / /
rang sems gdod nas ma skyes pa / /
stong pa nyid kyi",39768,39977,195977,196176,209,199
poc/D2672 copy.txt,corpus/D1412.txt,44.50000000000001,chu khams gser dang nam mkha' rnams/ /dag pa bzhin du dag par 'dod/ /ces,"chu khams gser dang nam mkha' bzhin / /
dag pa bzhin du dag par 'dod / /
ces",39526,39598,358356,358432,72,76
poc/D2672 copy.txt,corpus/D1415.txt,105.60000000000002,dngos po thams cad dang bral ba phung po dang khams dang skye mched dang / gzung ba dang 'dzin pa rnam par spangs pa/ /chos bdag med pa mnyam pa nyid kyis rang gi sems gzod ma nas ma skyes pa stong pa nyid kyi,"dngos po thams cad dang bral ba / /
phung po khams dang skye mched kyi / /
gzung dang 'dzin pa rnam spangs pa / /
chos bdag med pa mnyam pa nyid / /
rang sems gdod nas ma skyes pa / /
stong pa nyid kyi",39768,39977,68487,68688,209,201
poc/D2672 copy.txt,corpus/D1419.txt,45.9,es bya ba ni sangs rgyas dang chos dang dge 'dun dang lha dang,es bya ba ni sangs rgyas dang chos dang dge 'dun dang bla ma dang,37244,37306,547633,547698,62,65
poc/D2672 copy.txt,corpus/D1419.txt,50.0,kun brtags pa dang / gzhan gyi dbang dang / yongs su grub pa ste/ de,"kun brtags pa dang gzhan gyi dbang dang yongs su grub pa ste /
de",80803,80871,708727,708792,68,65
poc/D2672 copy.txt,corpus/D1419.txt,45.9,n brtags pa dang / gzhan gyi dbang dang / yongs su grub pa ste/ der,ng brtags pa dang gzhan gyi dbang dang yongs su grub pa ste 'dir,80805,80872,897745,897809,67,64
poc/D2672 copy.txt,corpus/D1419.txt,40.5,a/ /zhes bya ba ni/ 'jig rten pa dang 'jig rten las 'das pa gnyis kas sgrub,"a zhes bya ba ste /
'jig rten pa dang /
'jig rten las 'das pa'i yang sgrub",82003,82078,1105611,1105685,75,74
poc/D2672 copy.txt,corpus/D1419.txt,42.4,sum zhes bya ba ni 'dod pa dang gzugs dang gzugs med pa',su zhes bya ba ni 'dod pa dang gzugs dang gzugs med pa',139394,139450,89805,89860,56,55
poc/D2672 copy.txt,corpus/D1449.txt,40.1,ni sangs rgyas dang byang chub sems dpa' rnams kyi s,na sangs rgyas dang byang chub sems dpa' rnams kyi s,138151,138203,51866,51918,52,52
poc/D2672 copy.txt,corpus/D1449.txt,40.1,ni sangs rgyas dang byang chub sems dpa' rnams kyis,na sangs rgyas dang byang chub sems dpa' rnams kyi s,141848,141899,51866,51918,51,52
poc/D2672 copy.txt,corpus/D145.txt,81.3,yi bar du/ sems can thams cad bsgral ba dang / sems can thams cad sgrol ba dang / sems can thams cad dbugs dbyung ba dang / sems can thams cad yongs su mya ngan las,"ya ba dang /
sems can thams cad drang bar bya ba dang /
sems can thams cad dad par bya ba dang /
sems can thams cad gdul bar bya ba dang /
sems can thams cad yongs su mya ngan las",129850,130014,31728,31907,164,179
poc/D2672 copy.txt,corpus/D145.txt,56.800000000000004,ar du/ sems can thams cad bsgral ba dang / sems can thams cad sgrol ba dang / sems can thams cad dbugs dbyung ba dang / sems can thams cad yongs su mya ngan las 'da' ba dang / sems can thams cad,"ad sems can thams cad yongs su bskyab pa dang /
sems can thams cad la phan par 'dod par bya ba dang /
sems can thams cad la bde bar sbyar ba dang /
sems can thams cad la snying brtse bar bya ba dang /
sems can thams cad",129854,130048,31439,31658,194,219
poc/D2672 copy.txt,corpus/D1452.txt,72.0,chos gang rgyus byung de dag gi/ /rgyu dang de 'gag gang yin pa/ de bzhin gshegs pas bka' stsal te/ /de s,"chos gang rgyu byung de dag ni / /
rgyu dang de 'gog gang yin pa / /
de bzhin gshegs pas bka' stsal te / /
dge s",19698,19803,31379,31491,105,112
poc/D2672 copy.txt,corpus/D1452.txt,42.9,ng ba/ /zhes bya ba ni/ 'jig rten pa dang 'jig rten las 'das pa,"ni gnas / /
zhes bya ba ni 'jig rten pa dang /
'jig rten las 'das pa",81999,82062,29718,29786,63,68
poc/D2672 copy.txt,corpus/D146.txt,42.099999999999994,nyan thos dang / /rang byang chub dang / byang chub sems dpa' rnams kyis,"nyan thos dang /
rang sangs rgyas dang /
byang chub sems dpa' rnams kyi ts",111789,111861,50643,50717,72,74
poc/D2672 copy.txt,corpus/D146.txt,40.5,a ni sangs rgyas dang byang chub sems dpa' rnams kyi s,"ang sangs rgyas dang /
byang chub sems dpa' rnams kyi ts",138149,138203,50661,50717,54,56
poc/D2672 copy.txt,corpus/D146.txt,40.5,a ni sangs rgyas dang byang chub sems dpa' rnams kyis,"ang sangs rgyas dang /
byang chub sems dpa' rnams kyi ts",141846,141899,50661,50717,53,56
poc/D2672 copy.txt,corpus/D147.txt,46.0,zhes bya ba ni kun nas nyon mongs pa dang rnam par byang ba,zhes bya ba ni kun nas nyon mongs pa dang rnam par byang ba,80603,80662,306180,306239,59,59
poc/D2672 copy.txt,corpus/D1489.txt,40.2,dkar po dang dmar po dang ser po dang ljang gu dang nag po rnams,dkar po dang ser po dang dmar po dang ljang gu dang nag po rnams,62255,62319,34984,35048,64,64
poc/D2672 copy.txt,corpus/D1489.txt,40.4,i sangs rgyas dang byang chub sems dpa' rnams kyi s,ir sangs rgyas dang byang chub sems dpa' rnams kyis,138152,138203,77169,77220,51,51
poc/D2672 copy.txt,corpus/D1489.txt,40.4,i sangs rgyas dang byang chub sems dpa' rnams kyis,ir sangs rgyas dang byang chub sems dpa' rnams kyis,141849,141899,77169,77220,50,51
poc/D2672 copy.txt,corpus/D1511.txt,42.4,bya ba ni bca' ba dang bldag pa dang gzhibs pa dang btung ba dag,"ba dang /
bca' ba dang /
bldag pa dang /
gzhib pa dang /
btung ba dang",33838,33902,57067,57137,64,70
poc/D2672 copy.txt,corpus/D1511.txt,40.6,ni dkar po dang dmar po dang ser po dang ljang gu dang nag po rnams,"n dkar po dang /
ser po dang /
dmar po dang /
ljang gu dang /
nag po rnams",62252,62319,31905,31979,67,74
poc/D2672 copy.txt,corpus/D152.txt,43.5,ad bsgral ba dang / sems can thams cad sgrol ba dang / sems can thams cad dbugs dbyung ba dang / sems can thams cad yongs su mya ngan las 'da' ba dang / sems can thams cad,"a bsgral ba dang /
ma grol ba dgrol ba dang /
dbugs ma phyin pa dbugs dbyung ba dang /
yongs su mya ngan las ma 'das pa yongs su mya ngan las bzla ba'i phyir sems can thams cad",129877,130048,351633,351809,171,176
poc/D2672 copy.txt,corpus/D152.txt,48.40000000000001,ba dang / sems can thams cad dbugs dbyung ba dang / sems can thams cad yongs su mya ngan las 'da' ba dang / sems can thams cad tham,"ba dang /
sems can thams cad kyi skad la 'jug pa dang /
sems can thams cad kyi bsam pa lung ston pa dang /
sems can thams cad tshim",129922,130053,85101,85232,131,131
poc/D2672 copy.txt,corpus/D153.txt,44.6,a ba ni sangs rgyas la blta ba dang chos nyan pa dang / dge 'dun la,"a yang sangs rgyas la lta ba dang /
chos nyan pa dang /
dge 'dun la",8954,9021,196970,197037,67,67
poc/D2672 copy.txt,corpus/D154.txt,44.6,a ba ni sangs rgyas la blta ba dang chos nyan pa dang / dge 'dun la,"a yang sangs rgyas la lta ba dang /
chos nyan pa dang /
dge 'dun la",8954,9021,22507,22574,67,67
poc/D2672 copy.txt,corpus/D157.txt,41.599999999999994,sangs rgyas la blta ba dang chos nyan pa dang / dge 'dun la rim gro by,"sangs rgyas mthong ba dang chos nyan pa dang /
dge 'dun la rim gro by",8962,9032,183391,183460,70,69
poc/D2672 copy.txt,corpus/D1606.txt,40.0,sangs rgyas dang byang chub sems dpa' rnams kyi s,sangs rgyas dang byang chub sems dpa' rnams kyis,138154,138203,970,1018,49,48
poc/D2672 copy.txt,corpus/D1606.txt,40.0,sangs rgyas dang byang chub sems dpa' rnams kyis,sangs rgyas dang byang chub sems dpa' rnams kyis,141851,141899,970,1018,48,48
poc/D2672 copy.txt,corpus/D1607.txt,48.00000000000001,zhes bya ba ni kun nas nyon mongs pa dang rnam par byang ba thams cad do/ /rtsa ba sems zhes gsungs zhes bya ba ni khams gsum pa'i sems dang sems las byung ba,"zhes bya ba ni kun nas nyon mongs pa dang rnam par byang ba'i chos rnams so / /
legs zhes bya ba ni rang gi sems te /
'ongs pa ni de las byung ba",80603,80761,208210,208355,158,145
poc/D2672 copy.txt,corpus/D1607.txt,41.4,m zhes bya ba ni 'dod pa dang gzugs dang gzugs med pa',"ms / /
zhes bya ba ni 'dod pa dang gzugs dang gzugs med pa'",139396,139450,434827,434886,54,59
poc/D2672 copy.txt,corpus/D161.txt,41.0,a dang / sems can thams cad yongs su mya ngan las 'da' ba dang,"a dang /
sems can thams cad yongs su mya ngan las bzla ba dang",129965,130027,114860,114922,62,62
poc/D2672 copy.txt,corpus/D1623.txt,48.1,o/ /rgyal sras zhes bya ba ni byang chub sems dpa' rnams so/ /sngon gyi rgyal ba zhes bya ba ni,"o / /
rgyal sras zhes bya ba ni byang chub sems dpa' rnams so / /
brtan gnas zhes bya ba ni",112274,112369,28152,28243,95,91
poc/D2672 copy.txt,corpus/D1652.txt,114.10000000000001,dngos po thams cad dang bral ba phung po dang khams dang skye mched dang / gzung ba dang 'dzin pa rnam par spangs pa/ /chos bdag med pa mnyam pa nyid kyis rang gi sems gzod ma nas ma skyes pa stong pa nyid kyi ngo bo nyid ces gsungs so,"dngos po thams cad dang bral zhing / /
phung po khams dang skye mched dang / /
gzung dang 'dzin pa rnam spangs pa / /
chos bdag med pa mnyam nyid pa / /
rang sems gdod nas ma skyes pa / /
stong pa nyid kyi rang bzhin no / /
zhes gsungs so",39768,40003,24723,24961,235,238
poc/D2672 copy.txt,corpus/D1659.txt,42.1,'phags pa nyan thos dang / /rang byang chub dang / byang chub sems dpa' rnams ky,"'phags pa nyan thos dang /
rang sangs rgyas dang /
byang chub sems dpa' dag gis ky",111779,111859,152642,152724,80,82
poc/D2672 copy.txt,corpus/D1659.txt,41.3,dang / rtsa las byung ba dang / srog chags kyi lus las byung ba dang / l,"dang skam las byung ba dang /
srog chags kyi rgyu las byung ba dang /
l",143382,143454,496796,496867,72,71
poc/D2672 copy.txt,corpus/D1663.txt,46.5,zhes bya ba ni mi gnas pa'i mya ngan las 'das pa thob pa ste/ ji s,"zhes bya ba ni mi gnas pa'i mya ngan las 'das pa thob pa ste /
'dis",81712,81778,126982,127049,66,67
poc/D2672 copy.txt,corpus/D169.txt,42.0,zhes bya ba ni 'dod chags dang zhe sdang dang gti mug,"zhes bya ba ni 'dod chags dang /
zhe sdang dang /
gti mug",151962,152015,45747,45804,53,57
poc/D2672 copy.txt,corpus/D169.txt,42.0,zhes bya ba ni 'dod chags dang zhe sdang dang gti mug,"zhes bya ba ni 'dod chags dang /
zhe sdang dang /
gti mug",167692,167745,45747,45804,53,57
poc/D2672 copy.txt,corpus/D172.txt,41.3,bsod nams kyi phung po yongs su bsdus pa'i bsod nams kyi phung po dpag tu ma mchis shing bsam gyis mi khyab pa,"bsod nams kyi phung por gang gyur pa'i bsod nams kyi phung po de grangs med par bsgyur ba dang /
bsam gyis mi khyab pa",51620,51730,10375,10493,110,118
poc/D2672 copy.txt,corpus/D174.txt,43.4,bya ba ni mi rtag pa dang / sdug bsngal ba dang / stong pa dang / bdag med pa,"ba dang /
mi rtag pa dang /
sdug bsngal ba dang /
stong pa nyid dang /
bdag med pa",34307,34384,68420,68502,77,82
poc/D2672 copy.txt,corpus/D174.txt,40.9,mi rtag pa dang / sdug bsngal ba dang / stong pa dang / bdag med pas,"mi rtag pa dang /
sdug bsngal ba dang /
mi gtsang ba dang /
bdag med par s",34317,34385,84473,84547,68,74
poc/D2672 copy.txt,corpus/D174.txt,40.5,mi rtag pa dang / sdug bsngal ba dang / stong pa dang / bdag med pa,"mi rtag pa dang /
sdug bsngal ba dang /
mi gtsang ba dang /
bdag med pa",34317,34384,196447,196518,67,71
poc/D2672 copy.txt,corpus/D175.txt,42.9,a ni mi rtag pa dang / sdug bsngal ba dang / stong pa dang / bdag med pa,"ang mi rtag pa dang /
sdug bsngal ba dang /
stong pa nyid dang /
bdag med pa",34312,34384,236651,236727,72,76
poc/D2672 copy.txt,corpus/D175.txt,41.8,mi rtag pa dang / sdug bsngal ba dang / stong pa dang / bdag med pa,"mi rtag pa dang /
sdug bsngal ba dang /
stong pa nyid dang /
bdag med pa",34317,34384,237527,237599,67,72
poc/D2672 copy.txt,corpus/D175.txt,43.9,tshor ba chu yi chu bur bzhin/ /'du shes smig rgyu lta bu ste/ / 'du byed rnams ni chu shing 'dra/ /rnam shes sgyu ma lta bu'o zhes/ /nyi ma,"tshor ba ni chu'i chu bur lta bu'o / /
'du shes ni smig rgyu lta bu'o / /
'du byed rnams ni chu shing lta bu'o / /
rnam par shes pa ni sgyu ma lta bu ste /
sgyu ma",87914,88054,155185,155348,140,163
poc/D2672 copy.txt,corpus/D175.txt,55.0,sems can thams cad dbugs dbyung ba dang / sems can thams cad yongs su mya ngan las 'da' ba dang / sems can thams cad,"sems can thams cad bskyab pa dang /
sems can thams cad yongs su smin par bya ba dang /
sems can thams cad",129932,130048,105134,105239,116,105
poc/D2672 copy.txt,corpus/D1754.txt,40.0,bya ba ni bca' ba dang bldag pa dang gzhibs pa dang btung ba,ba dang bca' ba dang bldag pa dang gzhib pa dang btung ba,33838,33898,25192,25249,60,57
poc/D2672 copy.txt,corpus/D1754.txt,40.6,ni dkar po dang dmar po dang ser po dang ljang gu dang nag po rnams,n dkar po dang ser po dang dmar po dang ljang gu dang nag po rnams,62252,62319,20266,20332,67,66
poc/D2672 copy.txt,corpus/D1754.txt,40.2,dkar po dang dmar po dang ser po dang ljang gu dang nag po rnams,dkar po dang ser po dang dmar po dang ljang gu dang nag po rnams,62255,62319,21051,21115,64,64
poc/D2672 copy.txt,corpus/D176.txt,49.1,a ni mi rtag pa dang / sdug bsngal ba dang / stong pa dang / bdag med pa,"ang mi rtag pa dang /
sdug bsngal ba dang /
stong pa dang /
bdag med pa",34312,34384,124462,124533,72,71
poc/D2672 copy.txt,corpus/D1784.txt,44.50000000000001,chu khams gser dang nam mkha' rnams/ /dag pa bzhin du dag par 'dod/ /ces,"chu khams gser dang nam mkha' bzhin / /
dag pa bzhin du dag par 'dod / /
ces",39526,39598,451179,451255,72,76
poc/D2672 copy.txt,corpus/D1784.txt,52.0,a phung po dang khams dang skye mched dang / gzung ba dang 'dzin pa,"a phung po dang khams dang skye mched dang gzung ba dang /
'dzin pa",39798,39865,186440,186507,67,67
poc/D2672 copy.txt,corpus/D1784.txt,40.0,sangs rgyas dang byang chub sems dpa' rnams kyi s,sangs rgyas dang byang chub sems dpa' rnams kyis,138154,138203,866707,866755,49,48
poc/D2672 copy.txt,corpus/D1784.txt,42.0,sangs rgyas dang byang chub sems dpa' rnams kyis 'd,sangs rgyas dang byang chub sems dpa' rnams kyis 'd,141851,141902,868861,868912,51,51
poc/D2672 copy.txt,corpus/D1784a.txt,42.9,i rtag pa dang / sdug bsngal ba dang / stong pa dang / bdag med pas,"i rtag pa dang /
sdug bsngal dang /
stong pa dang /
bdag med pa s",34318,34385,55992,56057,67,65
poc/D2672 copy.txt,corpus/D1785.txt,118.60000000000001,skad du/ dngos po thams cad dang bral ba phung po dang khams dang skye mched dang / gzung ba dang 'dzin pa rnam par spangs pa/ /chos bdag med pa mnyam pa nyid kyis rang gi sems gzod ma nas ma skyes pa stong pa nyid kyi,"shad do / /
dngos po thams cad dang bral ba / /
phung po khams dang skye mched dang / /
gzung dang 'dzin pa rnam spangs pa / /
chos bdag med pa mnyam nyid pas / /
rang sems gzod nas ma skyes pa / /
stong pa nyid kyi",39759,39977,13916,14131,218,215
poc/D2672 copy.txt,corpus/D1785.txt,62.099999999999994,dngos po thams cad dang bral ba phung po dang khams dang skye mched dang / gzung ba dang 'dzin pa rnam par spangs pa/ /chos bdag med pa mn,"dngos po thams cad dang bral ba dang /
yang phung po dang /
khams dang /
skye mched kyi bdag nyid can gyi gzung ba dang 'dzin pa rnam par spangs pa'o / /
chos bdag med pa n",39768,39906,89103,89275,138,172
poc/D2672 copy.txt,corpus/D1785.txt,42.0,zhes bya ba ni 'dod chags dang zhe sdang dang gti mug,"zhes bya ba ni /
'dod chags dang zhe sdang dang gti mug",151962,152015,761068,761123,53,55
poc/D2672 copy.txt,corpus/D1785.txt,42.0,zhes bya ba ni 'dod chags dang zhe sdang dang gti mug,"zhes bya ba ni /
'dod chags dang zhe sdang dang gti mug",151962,152015,217906,217961,53,55
poc/D2672 copy.txt,corpus/D1785.txt,42.0,zhes bya ba ni 'dod chags dang zhe sdang dang gti mug,"zhes bya ba ni /
'dod chags dang zhe sdang dang gti mug",167692,167745,761068,761123,53,55
poc/D2672 copy.txt,corpus/D1785.txt,42.0,zhes bya ba ni 'dod chags dang zhe sdang dang gti mug,"zhes bya ba ni /
'dod chags dang zhe sdang dang gti mug",167692,167745,217906,217961,53,55
poc/D2672 copy.txt,corpus/D1787.txt,43.0,a ni sangs rgyas dang byang chub sems dpa' rnams kyi s,"a ni /
sangs rgyas dang byang chub sems dpa' rnams kyi s",138149,138203,17114,17170,54,56
poc/D2672 copy.txt,corpus/D1792.txt,48.1,shad/ /ces bya ba ni sangs rgyas dang byang chub sems dpa' rnams,s cad ces bya ba ni sangs rgyas dang byang chub sems dpa' rnams,138133,138197,7035,7098,64,63
poc/D2672 copy.txt,corpus/D1792.txt,45.0,es bya ba ni sangs rgyas dang byang chub sems dpa' rnams,es bya ba ni sangs rgyas dang byang chub sems dpa' rnams,141838,141894,7042,7098,56,56
poc/D2672 copy.txt,corpus/D1792.txt,43.5,angs zhes bya ba ni 'dod chags dang zhe sdang dang gti mug,"a lnga zhes bya ba ni 'dod chags dang /
zhe sdang dang /
gti mug",151957,152015,4276,4340,58,64
poc/D2672 copy.txt,corpus/D1792.txt,45.5,spangs zhes bya ba ni 'dod chags dang zhe sdang dang gti mug,"s pa lnga zhes bya ba ni 'dod chags dang /
zhe sdang dang /
gti mug",167685,167745,4273,4340,60,67
poc/D2672 copy.txt,corpus/D1793.txt,47.3,ma yin te/ chu khams gser dang nam mkha' rnams/ /dag pa bzhin du dag par 'dod/ /ces,"ma yin / /
chu khams gser dang nam mkha' yi / /
dag pa bzhin du dag par 'dod / /
ces",39515,39598,1087672,1087756,83,84
poc/D2672 copy.txt,corpus/D1793.txt,46.199999999999996,in te/ chu khams gser dang nam mkha' rnams/ /dag pa bzhin du dag par 'dod/ /ces ji skad,"in no / /
chu khams gser dang nam mkha' yi / /
dag pa bzhin du dag par 'dod / /
ces bshad",39519,39606,605409,605498,87,89
poc/D2672 copy.txt,corpus/D1793.txt,47.3,chu khams gser dang nam mkha' rnams/ /dag pa bzhin du dag par 'dod/ /ces,"chu khams gser dang nam mkha' ni / /
dag pa bzhin du dag par 'dod / /
ces",39526,39598,866086,866159,72,73
poc/D2672 copy.txt,corpus/D1793.txt,118.4,du/ dngos po thams cad dang bral ba phung po dang khams dang skye mched dang / gzung ba dang 'dzin pa rnam par spangs pa/ /chos bdag med pa mnyam pa nyid kyis rang gi sems gzod ma nas ma skyes pa stong pa nyid kyi,"du /
dngos po thams cad dang bral ba / /
phung po khams dang skye mched dang / /
gzung dang 'dzin pa rnam spangs pa / /
chos bdag med pa mnyam nyid pas / /
rang sems gzod nas ma skyes pa / /
stong pa nyid kyi",39764,39977,275762,275970,213,208
poc/D2672 copy.txt,corpus/D1793.txt,94.19999999999999,dngos po thams cad dang bral ba phung po dang khams dang skye mched dang / gzung ba dang 'dzin pa rnam par spangs pa/ /chos bdag med pa mnyam pa nyid kyis rang gi sems gzod ma nas ma skyes pa stong pa nyid kyi ngo bo nyi,"dngos po thams cad las 'das shing / /
phung po khams dang skye mched bral / /
gzung dang 'dzin pa rnam spangs pa / /
chos rnams bdag med mnyam nyid kyis / /
rang sems gdod nas ma skyes pa / /
stong pa nyid kyi ngo bo yi",39768,39988,157262,157481,220,219
poc/D2672 copy.txt,corpus/D1793.txt,47.2,gzugs ni dbu ba rdos pa 'dra/ /tshor ba chu yi chu bur bzhin/ /'du shes smig rgyu lta bu ste/ / 'du byed rnams ni chu shing 'dra/ /rnam shes sgyu ma lta bu,"gzugs ni lbu ba lta bu ste / /
tshor ba chu bur lta bu yin / /
'du shes smig rgyu lta bu ste / /
'du byed chu shing dang 'dra zhing / /
rnam shes sgyu ma lta bu",87883,88038,435213,435373,155,160
poc/D2672 copy.txt,corpus/D1793.txt,47.60000000000001,a'i grangs bzhin bskal par ni/ /dmyal bar gnas par 'gyur zhes thub pas gsungs/ /'on te gang zhig yid rab dang byed na/ /de yi 'bras bu de las lhag par,"a'i grangs kyi ni / /
bskal par dmyal bar gnas zhes mgon pos gsungs / /
gal te gang gis yid ni dad gyur na / /
de yi 'a bras bu de las lhag par",127622,127772,1179857,1180000,150,143
poc/D2672 copy.txt,corpus/D1793.txt,41.9,yed pa'i rgyur bstan pa'o/ /sdig pa'i gangs zhes bya ba ni 'dod chags dang zhe sdang dang gti mug gi rg,"yod pa'i rgyud bstan to / /
dman pa dang bar pa'i 'dod chags dang zhe sdang dang gti mug gi rig",151918,152021,4409,4504,103,95
poc/D2672 copy.txt,corpus/D1800.txt,107.20000000000002,dngos po thams cad dang bral ba phung po dang khams dang skye mched dang / gzung ba dang 'dzin pa rnam par spangs pa/ /chos bdag med pa mnyam pa nyid kyis rang gi sems gzod ma nas ma skyes pa stong pa nyid kyi,"dngos po thams cad dang bral ba / /
phung po khams dang skye mched kyi / /
gzung dang 'dzin pa rnam spangs pa / /
chos bdag med pa mnyam nyid pas / /
rang sems gdod nas ma skyes pa / /
stong pa nyid kyi",39768,39977,166,368,209,202
poc/D2672 copy.txt,corpus/D1800.txt,51.00000000000001,gzugs ni dbu ba rdos pa 'dra/ /tshor ba chu yi chu bur bzhin/ /'du shes smig rgyu lta bu ste/ / 'du byed rnams ni chu shing 'dra/ /rnam shes sgyu ma lta bu'o zhes,"gzugs ni dbu ba rdos 'drar snang / /
tshor ba chu yi chu bur 'dra / /
'du shes smig rgyu dang mtshungs shing / /
'du byed chu shing dang 'dra la / /
rnam shes sgyu ma lta bu zhes",87883,88045,2768,2946,162,178
